primaryTitle,startYear,numVotes,averageRating
Vertigo,1958,447735,8.2
Ballad of a Soldier,1959,11896,8.2
Hiroshima Mon Amour,1959,38153,7.8
The Horse Soldiers,1959,12434,7.1
On the Beach,1959,15190,7.1
Operation Petticoat,1959,16793,7.2
Black Orpheus,1959,12973,7.4
Pillow Talk,1959,20299,7.4
Shadows,1958,13183,7.2
Some Like It Hot,1959,296919,8.2
The Apartment,1960,210238,8.3
L'Avventura,1960,35586,7.7
Mughal-E-Azam,1960,9276,8.1
North to Alaska,1960,8915,6.9
Saturday Night and Sunday Morning,1960,9756,7.5
The Time Machine,1960,46975,7.5
Last Year at Marienbad,1961,26221,7.6
Breakfast at Tiffany's,1961,199667,7.5
The Children's Hour,1961,19690,7.8
Jules and Jim,1962,46044,7.7
Lover Come Back,1961,9326,7.1
The Misfits,1961,24709,7.2
The Parent Trap,1961,25461,7.2
Splendor in the Grass,1961,23536,7.7
A Woman Is a Woman,1961,19919,7.3
Divorce Italian Style,1961,15141,7.9
Lolita,1962,113038,7.5
Sweet Bird of Youth,1962,8923,7.1
That Touch of Mink,1962,11356,6.6
L'Eclisse,1962,23553,7.7
Charade,1963,90336,7.8
Donovan's Reef,1963,10333,6.7
"Yesterday, Today and Tomorrow",1963,10874,7.2
Irma la Douce,1963,23112,7.3
Contempt,1963,37653,7.4
The Nutty Professor,1963,20144,6.6
The Pink Panther,1963,59623,7.0
Father Goose,1964,13116,7.3
"Kiss Me, Stupid",1964,9062,6.9
Marriage Italian Style,1964,12034,7.4
The Umbrellas of Cherbourg,1964,33521,7.8
The Soft Skin,1964,8831,7.5
Shadows of Forgotten Ancestors,1965,9193,7.8
Happiness,1965,10775,7.6
Darling,1965,8357,7.0
Doctor Zhivago,1965,84952,7.9
Guide,1965,8999,8.3
In Harm's Way,1965,10938,7.3
Loves of a Blonde,1965,9977,7.4
A Patch of Blue,1965,9969,8.0
Pierrot le Fou,1965,39022,7.4
The Fortune Cookie,1966,16485,7.2
How to Steal a Million,1966,31171,7.5
Masculine Feminine,1966,18401,7.4
Closely Watched Trains,1966,14534,7.6
The Sand Pebbles,1966,17333,7.5
Torn Curtain,1966,30791,6.6
A Man and a Woman,1966,12912,7.5
Barefoot in the Park,1967,21377,7.0
Bedazzled,1967,10152,6.7
Belle de Jour,1967,51941,7.6
The Taming of The Shrew,1967,9162,7.1
The Collector,1967,10453,7.3
El Dorado,1966,32276,7.5
The Graduate,1967,297678,8.0
Reflections in a Golden Eye,1967,8576,6.7
Two for the Road,1967,15294,7.4
Stolen Kisses,1968,16051,7.5
The Gendarme Gets Married,1968,9087,6.8
The Party,1968,45759,7.4
Romeo and Juliet,1968,36480,7.6
The Thomas Crown Affair,1968,30420,6.9
War and Peace,1965,9087,8.3
Cactus Flower,1969,12635,7.2
My Night at Maud's,1969,15474,7.8
The Swimming Pool,1969,15265,7.1
The Prime of Miss Jean Brodie,1969,10866,7.6
Two Mules for Sister Sara,1970,32547,7.0
The Ballad of Cable Hogue,1970,11059,7.2
Bed & Board,1970,11174,7.4
Claire's Knee,1970,13168,7.5
Love Story,1970,39069,6.9
Ryan's Daughter,1970,11266,7.4
Women in Love,1969,9393,7.1
Harold and Maude,1971,84386,7.9
The Last Picture Show,1971,55360,8.0
Death in Venice,1971,24046,7.3
Summer of '42,1971,9694,7.2
Love in the Afternoon,1972,9976,7.6
Avanti!,1972,12551,7.2
The Bitter Tears of Petra von Kant,1972,11945,7.5
Fist of Fury,1972,35985,7.2
The Life and Times of Judge Roy Bean,1972,9876,6.8
"Play It Again, Sam",1972,28870,7.6
"What's Up, Doc?",1972,28978,7.7
Day for Night,1973,25705,8.0
Turkish Delight,1973,12373,7.1
Last Tango in Paris,1972,61137,6.8
The Way We Were,1973,28971,7.0
Alice Doesn't Live Here Anymore,1974,28803,7.3
Ali: Fear Eats the Soul,1974,25199,8.0
The Front Page,1974,16111,7.3
The Three Musketeers,1973,21255,7.1
A Woman Under the Influence,1974,31603,8.0
Chupke Chupke,1975,13633,8.3
The Four Musketeers: Milady's Revenge,1974,12419,6.9
In the Realm of the Senses,1976,24238,6.6
The Shootist,1976,28382,7.6
Annie Hall,1977,285318,7.9
That Obscure Object of Desire,1977,26315,7.8
The Goodbye Girl,1977,17100,7.4
Office Romance,1977,11141,8.2
Soldier of Orange,1977,14467,7.6
Coming Home,1978,15572,7.3
Days of Heaven,1978,66436,7.7
Grease,1978,316665,7.2
Heaven Can Wait,1978,24841,6.9
Camera Buff,1979,8819,7.8
The Marriage of Maria Braun,1979,15752,7.7
Gol Maal,1979,21532,8.5
Manhattan,1979,151564,7.8
Moscow Does Not Believe in Tears,1980,15139,8.0
The Rose,1979,9636,6.9
Tess,1979,19173,7.3
The Wanderers,1979,12995,7.3
Atlantic City,1980,19123,7.3
The Taming of the Scoundrel,1980,10640,7.6
The Last Metro,1980,16536,7.3
Seems Like Old Times,1980,11360,6.7
Somewhere in Time,1980,34808,7.2
Absence of Malice,1981,16064,6.9
Arthur,1981,32619,6.9
