primaryTitle,startYear,numVotes,averageRating
Where's Firuze?,2004,13089,7.4
The Beat That My Heart Skipped,2005,21161,7.2
Mrs. Henderson Presents,2005,16876,7.0
A Prairie Home Companion,2006,24122,6.7
Veer-Zaara,2004,60914,7.8
Control,2007,70423,7.6
Joyeux Noel,2005,33229,7.6
Copying Beethoven,2006,14334,6.7
Dave Chappelle's Block Party,2005,9759,7.2
August Rush,2007,113218,7.4
Hairspray,2007,143057,6.7
Kinky Boots,2005,22320,7.1
The Devil and Daniel Johnston,2005,10803,7.9
Parineeta,2005,9867,7.2
Dreamgirls,2006,79320,6.6
"You, the Living",2007,16728,7.4
Take the Lead,2006,27148,6.6
La Vie En Rose,2007,92637,7.5
No Entry,2005,13620,6.6
Crossing the Bridge: The Sound of Istanbul,2005,7504,7.8
Four Minutes,2006,7613,7.3
Black Snake Moan,2006,67888,6.9
Metal: A Headbanger's Journey,2005,12726,8.0
Gonzo,2008,8659,7.6
The Page Turner,2006,7474,7.0
Vivah,2006,11642,6.7
Sugar Pie Lady,1983,7095,7.9
Memories of Matsuko,2006,9219,7.8
Samsara,2011,39207,8.4
Life in a Metro,2007,13985,7.4
The Soloist,2009,56219,6.7
Walk Hard: The Dewey Cox Story,2007,79848,6.8
Shine a Light,2008,12523,7.1
The International,2006,8606,7.2
Love & Mercy,2014,44580,7.4
Once,2006,123592,7.8
200 Pounds Beauty,2006,9167,6.7
Nick and Norah's Infinite Playlist,2008,96615,6.6
Love Songs,2007,10429,7.0
Homecoming: A Film by Beyoncé,2019,8262,7.6
Until the Light Takes Us,2008,6940,7.0
The Band's Visit,2007,14461,7.5
CODA,2021,180054,8.0
Secret,2007,9657,7.5
Cadillac Records,2008,23933,7.0
Unfinished Song,2012,8128,6.9
Ma Rainey's Black Bottom,2020,59707,6.9
Entergalactic,2022,18488,7.3
Mao's Last Dancer,2009,8452,7.3
Sigur Rós: Heima,2007,8410,8.4
George Harrison: Living in the Material World,2011,13032,8.1
The Boat That Rocked,2009,118677,7.3
Hridayam,2022,18404,8.1
A Complete Unknown,2024,95274,7.3
Beastie Boys Story,2020,8492,7.7
Thiruchitrambalam,2022,17239,7.9
Vaaranam Aayiram,2008,15234,8.2
Rab Ne Bana Di Jodi,2008,56860,7.2
Marley,2012,14798,7.9
Vengeance,2022,40445,6.8
The Color Purple,2023,19400,6.8
The Milk of Sorrow,2009,7548,6.7
Metal Lords,2022,34986,6.7
Whitney Houston: I Wanna Dance with Somebody,2022,25919,6.6
A Late Quartet,2012,15690,7.1
It Might Get Loud,2008,13831,7.6
Rock On!!,2008,23223,7.7
Lemmy,2010,8821,7.8
Wicked,2024,172602,7.4
Crazy Heart,2009,97293,7.2
Nowhere Boy,2009,40269,7.1
Sound of Noise,2010,10076,7.1
Behind the Candelabra,2013,46560,7.0
Blackpink: Light Up the Sky,2020,7592,7.3
The Concert,2009,18971,7.5
In the Heights,2021,54551,7.2
Gainsbourg: A Heroic Life,2010,10495,6.9
When You're Strange,2009,10483,7.6
If I Stay,2014,130163,6.7
Pearl Jam Twenty,2011,8356,8.2
Better Man,2024,33561,7.6
No One Knows About Persian Cats,2009,7599,7.1
Pina,2011,16410,7.6
Quartet,2012,21870,6.8
Qala,2022,8247,7.2
Tár,2022,104879,7.4
This Is It,2009,42644,7.2
Hit the Road,2021,7712,7.2
The Greatest Showman,2017,333218,7.5
Satyaprem Ki Katha,2023,31271,6.6
Ayirathil Oruvan,2010,8080,8.0
A Star Is Born,2018,437876,7.6
Thulladha Manamum Thullum,1999,7023,8.3
Zindagi Na Milegi Dobara,2011,91346,8.2
I Used to Be Famous,2022,11888,6.6
Frank,2014,83758,6.9
Vinnaithaandi Varuvaayaa,2010,7353,8.1
The Music Never Stopped,2011,8883,7.5
Monpura,2009,9717,8.7
Fisherman's Friends,2019,12350,7.0
Mankatha,2011,17192,7.7
Les Misérables,2012,355881,7.5
Bohemian Rhapsody,2018,625761,7.9
Jersey Boys,2014,37942,6.8
Ill Manors,2012,11450,7.1
Danny Collins,2015,34318,7.0
CBGB,2013,11719,6.6
Rudderless,2014,19899,7.4
Rockstar,2011,52951,7.8
Deiva Thirumagal,2011,6918,8.2
Conan O'Brien Can't Stop,2011,6994,7.0
BTS Permission to Dance on Stage - Seoul: Live Viewing,2022,17567,7.9
The Nightingale of Bursa,2023,8227,6.8
Begin Again,2013,172729,7.4
Pitch Perfect,2012,342618,7.1
Alice the Musical,2023,11054,6.9
The Broken Circle Breakdown,2012,44558,7.7
Inside Llewyn Davis,2013,168473,7.4
Rocketman,2019,204467,7.3
The Phantom of the Opera at the Royal Albert Hall,2011,10485,8.8
Sita Ramam,2022,77076,8.5
Searching for Sugar Man,2012,75017,8.2
Born to Be Blue,2015,9563,6.8
Metallica Through the Never,2013,18530,7.1
Yeh Jawaani Hai Deewani,2013,55585,7.3
Thuppakki,2012,40072,8.1
Aashiqui 2,2013,35142,7.1
Sound City,2013,13659,7.8
Badass Ravikumar,2025,9125,6.9
Poove Unakkaga,1996,7407,8.6
PK,2014,212579,8.1
We Are the Best!,2013,11592,7.1
Gully Boy,2019,45399,7.9
Respect,2021,18818,6.6
Get on Up,2014,26757,6.9
Sunshine on Leith,2013,7588,6.6
The Beatles: Eight Days a Week - The Touring Years,2016,14224,7.8
Flora and Son,2023,15437,7.0
Whiplash,2014,1085487,8.5
Amar Singh Chamkila,2024,16524,7.8
Kneecap,2024,20138,7.6
Phoenix,2014,21430,7.3
The Ballad of Wallis Island,2025,7645,7.4
Wham!,2023,9824,7.5
I Am: Celine Dion,2024,7982,7.7
Amy,2015,57119,7.8
Taylor Swift: The Eras Tour,2023,24444,8.0
"20,000 Days on Earth",2014,12170,7.4
The Greatest Night in Pop,2024,15334,7.9
Beyond the Lights,2014,18030,6.8
Avicii - I'm Tim,2024,7476,7.7
Jung Kook: I Am Still,2024,7611,8.2
Boychoir,2014,7719,6.7
Youth,2015,86498,7.3
Sing Street,2016,105083,7.9
The Bélier Family,2014,30739,7.3
West Side Story,2021,102840,7.1
Elvis,2022,252280,7.3
La La Land,2016,725326,8.0
Popstar: Never Stop Never Stopping,2016,71937,6.7
Green Room,2015,148837,7.0
Forever My Girl,2018,23651,6.6
Whisper If I Forget,2014,17857,7.5
O Kadhal Kanmani,2015,7370,7.4
"What Happened, Miss Simone?",2015,15167,7.6
Purple Hearts,2022,64724,6.7
Wild Rose,2018,16197,7.1
Oasis: Supersonic,2016,13353,7.8
Sanam Teri Kasam,2016,21745,7.6
Sound of Metal,2019,161238,7.7
"Juliet, Naked",2018,25644,6.6
Secret Superstar,2017,31274,7.7
Patti Cake$,2017,10705,6.8
The Ballad of Buster Scruggs,2018,177666,7.2
Clouds,2020,12449,7.5
Cold War,2018,64108,7.5
Mamma Mia! Here We Go Again,2018,116435,6.6
Hearts Beat Loud,2018,12212,6.9
Heavy Trip,2018,12090,7.0
Gaga: Five Foot Two,2017,14024,7.0
Avicii: True Stories,2017,7288,7.6
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,14812,8.0
Judy,2019,57038,6.8
Müslüm,2018,21169,7.6
Yesterday,2019,177061,6.8
Blinded by the Light,2019,28116,6.9
Climax,2018,86241,6.9
Toma,2021,13029,8.6
Ema,2019,9744,6.7
Guava Island,2019,12030,6.7
Dinner in America,2020,13702,7.5
Fyre,2019,53797,7.2
