primaryTitle,startYear,numVotes,averageRating
Serenity,2005,311560,7.8
G.O.R.A.,2004,69616,8.0
Renaissance,2006,16632,6.6
Primer,2004,118692,6.7
The Island,2005,335226,6.8
John Carter,2012,294024,6.6
War of the Worlds,2005,493042,6.6
District B13,2004,75941,7.1
Transformers,2007,700375,7.1
Real Steel,2011,371904,7.1
V for Vendetta,2005,1220091,8.1
Alita: Battle Angel,2019,314205,7.3
Sunshine,2007,278496,7.2
Deja Vu,2006,338894,7.1
Captain America: The First Avenger,2011,938684,6.9
28 Weeks Later,2007,332200,6.9
The Host,2006,139287,7.1
Ex Machina,2014,620719,7.7
Ant-Man,2015,756362,7.2
I Am Legend,2007,854049,7.2
Timecrimes,2007,72424,7.1
The Prestige,2006,1525891,8.5
Man of Steel,2013,839634,7.1
Star Trek,2009,630801,7.9
The Incredible Hulk,2008,547781,6.6
Interstellar,2014,2370190,8.7
The Avengers,2012,1516317,8.0
The Mist,2007,360911,7.1
Frequently Asked Questions About Time Travel,2009,37833,7.0
The Amazing Spider-Man,2012,737888,6.9
Cloverfield,2008,435431,7.0
Paul,2011,275963,6.9
Nope,2022,302110,6.8
Tron: Legacy,2010,369060,6.8
Don't Look Up,2021,644243,7.2
District 9,2009,738223,7.9
10 Cloverfield Lane,2016,373645,7.2
Moon,2009,387514,7.8
Triangle,2009,141617,6.9
Furiosa: A Mad Max Saga,2024,293855,7.5
The World's End,2013,307428,6.9
Limitless,2011,632253,7.4
Iron Man 2,2010,908674,6.9
Venom,2018,582763,6.6
X-Men: First Class,2011,749687,7.7
Looper,2012,619054,7.4
A.R.O.G,2008,47389,7.4
Iron Man 3,2013,937525,7.1
Enthiran,2010,32179,7.2
Rise of the Planet of the Apes,2011,594846,7.6
Swan Song,2021,18783,6.8
Dredd,2012,306194,7.1
Passengers,2016,478115,7.0
Cloud Atlas,2012,382081,7.4
Inception,2010,2704099,8.8
The Hunger Games,2012,1049342,7.2
Mad Max: Fury Road,2015,1172454,8.1
Star Trek Into Darkness,2013,504910,7.7
Beavis and Butt-Head Do the Universe,2022,14170,7.0
The Wolverine,2013,513959,6.7
Deadpool,2016,1214444,8.0
Perfect Sense,2011,65924,7.0
Prometheus,2012,679715,7.0
Gravity,2013,884496,7.7
It's What's Inside,2024,44551,6.6
Oblivion,2013,574268,7.0
Redline,2009,19198,7.5
Melancholia,2011,203246,7.1
Elysium,2013,483664,6.6
Jules,2023,16303,6.8
Caddo Lake,2024,46111,6.8
Edge of Tomorrow,2014,778592,7.9
In Time,2011,470054,6.7
Super 8,2011,374894,7.0
Pacific Rim,2013,547333,6.9
Ready Player One,2018,521389,7.4
Chronicle,2012,272012,7.0
Snowpiercer,2013,409056,7.1
7aum Arivu,2011,14190,6.7
Ender's Game,2013,261204,6.6
The Substance,2024,323175,7.2
The Maze Runner,2014,539977,6.8
Her,2013,705765,8.0
Black Panther,2018,880812,7.3
Alien: Romulus,2024,255844,7.1
Captain America: The Winter Soldier,2014,941280,7.7
The Amazing Spider-Man 2,2014,567392,6.6
X-Men: Days of Future Past,2014,773219,7.9
The Hunger Games: Catching Fire,2013,752082,7.5
The Hunger Games: Mockingjay - Part 1,2014,527964,6.6
The Hunger Games: Mockingjay - Part 2,2015,397234,6.6
The Artifice Girl,2022,12095,6.6
Spider-Man: Homecoming,2017,763407,7.4
These Final Hours,2013,19738,6.6
Lucia,2013,13655,8.3
Avengers: Age of Ultron,2015,966477,7.3
Predestination,2014,324168,7.4
Frequencies,2013,15025,6.7
Star Wars: Episode VII - The Force Awakens,2015,1004706,7.7
Arrival,2016,824715,7.9
Midnight Special,2016,85728,6.6
Companion,2025,124108,6.9
Star Trek Beyond,2016,265573,7.0
Bird Box,2018,408850,6.6
Coherence,2013,161927,7.2
Steins;Gate: The Movie - Load Region of Déjà Vu,2013,10602,7.8
Hardcore Henry,2015,106195,6.7
The Assessment,2024,12801,6.6
Logan,2017,896215,8.1
X-Men: Apocalypse,2016,481445,6.8
Finch,2021,106126,6.9
The Lobster,2015,321199,7.1
Black Widow,2021,457659,6.6
Captain America: Civil War,2016,894994,7.8
The Martian,2015,973543,8.0
Rogue One: A Star Wars Story,2016,731036,7.8
Solo: A Star Wars Story,2018,397839,6.9
Captain Marvel,2019,640983,6.7
Avengers: Infinity War,2018,1299682,8.4
Avengers: Endgame,2019,1371071,8.4
Overlord,2018,111782,6.6
Bumblebee,2018,200819,6.7
Maanaadu,2021,26667,8.2
Life,2017,269293,6.6
Superman,2025,79404,7.7
Light of My Life,2019,16474,6.6
I Am Mother,2019,103540,6.7
Upgrade,2018,224836,7.5
A Quiet Place,2018,633550,7.5
Transit,2018,12438,6.9
Arif V 216,2018,40596,6.9
Tenet,2020,635657,7.3
The Vast of Night,2019,48067,6.7
Glass,2019,294819,6.6
Attack,2022,17166,6.8
The Platform,2019,309824,7.0
A Quiet Place Part II,2020,307221,7.2
The Witch: Part 1 - The Subversion,2018,20633,7.1
After Yang,2021,25083,6.6
They Cloned Tyrone,2023,45582,6.6
