primaryTitle,startYear,numVotes,averageRating
Born Into Brothels: Calcutta's Red Light Kids,2004,18449,7.2
"Food, Inc.",2008,52882,7.8
The Age of Stupid,2009,4776,7.0
Racing Extinction,2015,8369,8.2
Terms and Conditions May Apply,2013,6621,7.3
No Other Land,2024,14313,8.3
The True Cost,2015,7420,7.7
Requiem for the American Dream,2015,10120,8.0
Before the Flood,2016,29390,8.2
