primaryTitle,startYear,numVotes,averageRating
Abominable,2019,45265,7.0
Mary and the Witch's Flower,2017,18346,6.8
Vivo,2021,22829,6.7
Missing Link,2019,29967,6.7
Sing 2,2021,96445,7.3
Migration,2023,41302,6.6
The Boy and the Heron,2023,98750,7.4
The Super Mario Bros. Movie,2023,273062,7.0
Mirai,2018,19164,7.0
Next Gen,2018,20455,6.6
Onward,2020,180386,7.4
Batman: Gotham by Gaslight,2018,19973,6.7
Reign of the Supermen,2019,19362,6.8
I Want to Eat Your Pancreas,2018,30981,8.1
Teen Titans GO! To the Movies,2018,22959,6.7
The Bob's Burgers Movie,2022,23196,7.0
Ron's Gone Wrong,2021,43486,7.1
My Hero Academia: Two Heroes,2018,14116,7.3
Dragon Ball Super: Broly,2018,34850,7.7
Apollo 10½: A Space Age Childhood,2022,12876,7.2
The Mitchells vs. the Machines,2021,135955,7.6
Asterix: The Secret of the Magic Potion,2018,12351,6.7
Turning Red,2022,166619,6.9
The Bad Guys,2022,68436,6.8
Flee,2021,20657,7.9
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,74239,7.2
Violet Evergarden: The Movie,2020,12610,8.3
Transformers One,2024,55255,7.6
DC League of Super-Pets,2022,79272,7.0
Constantine: City of Demons - The Movie,2018,10248,7.3
The Sea Beast,2022,62715,7.0
Spider-Man: Across the Spider-Verse,2023,466484,8.5
Weathering with You,2019,64493,7.5
Mortal Kombat Legends: Scorpion's Revenge,2020,20433,7.4
I Lost My Body,2019,37973,7.5
